d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp900556535,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp018265835,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp900556145,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp900772725,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NSJ-62;s__NSJ-62 sp018919205,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp017527825,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp902760845,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia;s__Harryflintia acetispora,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA2658;s__UBA2658 sp009929315,d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Thermaceae;g__Thermus;s__Thermus aquaticus,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Filimonas;s__Filimonas zeae,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter gallistercoris,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__UBA1067;g__WRJS01;s__WRJS01 sp009777165,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SP197;f__SP197;g__MPMV01;s__MPMV01 sp002238685,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__Acetivibrionaceae;g__Herbivorax,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SP197;f__SP197;g__MPMV01,C00019_SAM+,C00024_Acetyl CoA,C00041_Ala,C00043_UDP-N-acetylglucosamine,C00106_Uracil,C00148_Pro,C00170_5-Methylthioadenosine,C00179_Agmatine,C00214_Thymidine,C00253_Nicotinate,C00295_Orotate,C00327_Citrulline,C00385_Xanthine,C00407_Ile,C00429_Dihydrouracil,C00430_5-Aminolevulinate,C00864_Pantothenate,C02630_2-Hydroxyglutarate,C02989_Methionine sulfoxide,C05607_3-Phenyllactate,C07044_Hydroxyurea,C09815_Benzamide
8.373887143393578e-06,1.0990726875704071e-05,7.577457659646907e-06,1.3425525583158185e-06,1.1468584565952076e-05,5.91633330783242e-07,7.873274325038528e-06,8.897255089855678e-06,8.646948680678152e-07,1.0694910210312452e-06,0.0,3.959392290626312e-06,2.730615372845732e-07,3.640820497127643e-07,8.505033315694634e-06,0.00030387548700832234,2.8712644441731243e-06,3.9153606056906243e-07,32.21787354,0.0,1929.048881,48.40955715,0.0,1102.755808,7.860208272,31.35369996,477.5569426,110.544917,0.0,254.0399202,0.0,212.8815727,0.0,6.397463722,0.0,1033.733919,167.3190072,0.0,0.0,30.80111527
0.0,0.0,2.525418699989495e-07,0.0,3.084618554987168e-06,0.0,0.0,9.38012659996098e-07,0.0,1.2085932349949723e-06,1.9842575499917458e-07,5.483766319977187e-06,0.0,2.164644599990995e-07,9.192652793468636e-07,4.502632050954733e-05,1.9269214509386178e-06,2.121381413877377e-07,62.00268608,20.72227497,4343.964159,63.84148101,0.0,993.6268867,15.13001548,37.92902889,404.074891,0.0,0.0,356.2834518,0.0,153.969501,28013.25769,32.43948864,0.0,118.1422448,61.24272829,0.0,79.58750127,0.0
1.591840636394063e-05,1.6405704517938813e-05,8.793024467700539e-05,1.1749299935289511e-05,0.0004960153765308167,3.573519795986672e-06,1.2994617439951534e-06,4.791765180982128e-05,1.0016684276629308e-06,9.74596307996365e-07,6.768029916641424e-07,5.766361488978494e-06,0.0,0.0,4.514159733159602e-05,0.0101310496275754,4.2591224600997375e-06,0.0,10.0,0.0,47378.0,0.0,2756.0,15190.0,0.0,0.0,0.0,1228.0,474.0,7718.0,6519.0,8911.0,0.0,0.0,528.0,1845.0,481.0,732.0,0.0,410.0
2.95234993423157e-05,2.5585479303758988e-05,0.00022495648196583723,1.6870571052751828e-05,0.00037371577146966,9.507172637462355e-06,9.67028589349725e-06,8.843068666463148e-05,6.2216056230452185e-06,3.961321932275982e-07,0.0,1.4913211980333109e-06,0.0,0.0,8.57985979763016e-05,0.0151283840933966,6.330331339489972e-07,0.0,9.376807704,0.0,1069.638053,0.0,0.0,813.3072440000003,8.180641753,3.610184336,315.1260789,0.0,0.0,309.8211366000001,0.0,148.6533055,0.0,18.84267131,54.64335301,153.24536619999995,55.42012486,0.0,0.0,18.89051405
4.93328798431624e-06,4.607504815540639e-06,2.46664399215812e-05,4.793666626269554e-06,5.240454972018949e-05,1.582375391195775e-06,1.5358349385135464e-06,1.5358349385135464e-06,6.515663375512015e-07,6.515663375512015e-07,0.0,1.0285440042772536e-05,0.0,5.584854321867441e-07,1.4962449013754708e-06,0.0040564559498926,4.987483004584902e-07,5.440890550456258e-07,53.93439681,46.96865761,1589.900063,106.6317248,0.0,665.0102897999999,6.892715524,24.38019081,0.0,0.0,0.0,250.7641288,0.0,185.7851175,0.0,7.612159158,23.04070034,1459.380131,65.28045767,0.0,0.0,119.8232778
0.0,0.0,1.057327304654438e-06,0.0,1.5482292675297126e-06,0.0,0.0,0.0,0.0,8.685188573947169e-07,0.0,6.91038916970579e-06,5.28663652327219e-07,0.0,0.0,0.00013542880711555797,3.611921310463426e-06,0.0,55.42053132,46.18541977,12721.06571,77.8139949,0.0,1377.832154,17.12178702,44.29772032,0.0,0.0,0.0,202.9797127,0.0,448.85647069999993,98.26147882,39.00716111,0.0,0.0,54.67938803,0.0,0.0,123.69942079999998
6.6118383761539095e-06,1.691774029849907e-05,3.8734130082164806e-05,4.577426568106553e-06,0.0001643322906526674,2.676857642167575e-06,1.1778173625537328e-06,5.2519946939327816e-05,6.424458341202179e-07,6.692144105418937e-07,0.0,1.3116602446621115e-06,0.0,7.227515633852452e-07,4.988879528170997e-05,0.0048405862284345,1.7544989166350602e-06,7.373980953973442e-07,124.099251,120.1401428,2272.887267,40.78732612,0.0,1003.890877,16.21888661,74.57878455,0.0,0.0,0.0,98.74942333,0.0,156.65723590000005,243.8328397,39.78726117,0.0,0.0,67.38509281,0.0,0.0,0.0
5.562832291262928e-06,1.0086822407651457e-05,2.9858334768164274e-05,3.786747282606692e-06,0.00018173035852722203,1.608529819160365e-06,5.194210874372011e-06,2.178217463446328e-06,2.8484382214298126e-06,0.0,0.0,2.647371994034767e-06,0.0,0.0,2.0605265406121064e-06,0.0031734961762174,1.553320007538357e-06,0.0,0.0,0.0,61507.0,0.0,5264.0,18569.0,0.0,0.0,315.0,714.0,549.0,10902.0,5167.0,12129.0,0.0,0.0,261.0,500.0,927.0,492.0,0.0,1973.0
3.1914802208013315e-05,1.7307642735884144e-05,0.000130727939813593,1.2029425447635788e-05,0.000519352031315786,6.873957398649022e-06,7.487703594956971e-06,1.8412385889238447e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.7431976939586347e-06,0.0178237315680086,1.2783449755696651e-06,0.0,12.09201496,0.0,19000.01751,67.79734814,1099.824589,3302.149492,12.47247908,13.68365606,195.1365161,436.5585401000002,0.0,5440.198063,334.9547633,8661.703936,71454.26055,14.77075184,101.195522,0.0,1241.626611,0.0,0.0,0.0
5.660616459312501e-06,6.404347089003195e-06,2.772462514013641e-05,5.082159302886406e-06,4.937545013779882e-05,4.1318368316149643e-07,2.561738835601278e-06,2.231191889072081e-06,1.0742775762198908e-06,4.1318368316149643e-07,0.0,7.437306296906935e-07,0.0,4.545020514776461e-07,2.186233667164467e-06,0.0036565162941412,1.2145742595358147e-06,4.453438951631321e-07,41.45296742,0.0,3687.710432,56.69539859,0.0,1145.612803,11.93330353,37.49163076,385.1265941,200.4427521,0.0,472.72414110000005,0.0,1301.16047,52326.7681,13.03462333,30.77718207,1009.197816,238.6596297,0.0,0.0,0.0
1.3351574641906692e-05,1.9364879251620392e-06,3.5712914156672553e-05,3.5264464321371877e-06,0.00011062442073530932,1.3045813390565318e-06,6.522906695282659e-07,1.591996915317424e-05,0.0,8.561315037558489e-07,0.0,1.6714948406661812e-06,2.64993084495858e-07,5.707543358372326e-07,1.4578698662050665e-05,0.0034210475080589,4.68534361610079e-06,5.226678137482953e-07,41.707958700000006,0.0,2060.678107,49.86009132,0.0,1612.834922,13.48526967,50.51595658,0.0,188.8842191,0.0,353.7186089,0.0,378.5622272,506.4519456,51.92968584,0.0,1441.221643,126.985657,0.0,0.0,534.1847889999998
1.8571298309426276e-05,1.597800890585774e-05,5.721967587228636e-05,1.1432781241538695e-05,0.0006777687337971697,3.848106856908146e-06,2.732713565050713e-06,1.3942416148217922e-05,9.480842980788188e-07,6.413511428180244e-07,5.855814782251527e-07,3.1509860494972504e-06,2.788483229643585e-07,0.0,1.3135951820691526e-05,0.0092823101788625,8.144290128828746e-07,0.0,47.52011496,0.0,4244.251152000002,86.54133916,0.0,1255.873297,11.70633584,20.25645404,227.7339635,100.3632949,0.0,558.3575433,0.0,230.8139488,36998.78487,6.43551241,90.42882157,0.0,133.4395021,0.0,0.0,0.0
0.0,6.572073714350402e-07,3.8337096667044014e-06,0.0,1.4787165857288406e-06,0.0,2.5192949238343207e-06,2.902665890504761e-06,0.0,2.574062204787241e-06,0.0,5.805331781009522e-06,5.476728095292001e-07,1.0953456190584005e-06,2.7113078213250198e-06,0.0001982835682161467,4.604107621117957e-06,1.0231350269151016e-06,25.76614726,0.0,24252.48181,0.0,0.0,7895.884544,22.98613122,46.15224721,0.0,0.0,0.0,938.9629099,0.0,8849.027468,0.0,28.71901398,0.0,0.0,606.6603056,0.0,0.0,191.8305835
6.431801047496117e-06,4.751016801634762e-06,1.6561327435887214e-05,2.532381597097774e-06,7.61507315658251e-05,4.257986756182098e-07,1.6807842458613546e-06,7.552323878070353e-06,8.291868946249349e-07,8.067764380134502e-07,0.0,4.773427258246247e-06,2.689254793378167e-07,3.137463925607862e-07,7.340763056854057e-06,0.0015483346553241,1.350526141023595e-06,6.099150314300108e-07,85.31438837,0.0,3421.395692,68.10933071,0.0,1375.626,17.38664607,38.30034981,184.3291369,688.0332569,0.0,636.0305119,0.0,784.1332211,32096.64848,4.3727332080000005,49.12672154,0.0,170.0663636,0.0,0.0,0.0
2.583401656956017e-06,1.6067498110336202e-06,1.178283194757988e-05,9.451469476668356e-07,4.9273660871697686e-05,0.0,8.506322529001519e-07,9.136420494112744e-07,8.821371511557131e-07,9.136420494112744e-07,0.0,1.011307234003514e-05,3.46553880811173e-07,4.410685755778566e-07,8.690086870303569e-07,0.00043387506136250136,4.94435977103479e-06,4.195214351181034e-07,20.80100425,0.0,2191.855289,0.0,0.0,886.5143337000003,7.222172154,41.93198595,0.0,0.0,0.0,280.2697939,0.0,865.9006944,118.46445,6.497067246,31.26133659,0.0,155.3800219,0.0,0.0,0.0
1.336432691004832e-05,4.341656988316744e-05,0.000108139095494658,1.31894011651524e-05,7.199943659916084e-05,5.247772346877612e-06,1.0320618948859304e-05,0.00011447140745989031,6.157386220336398e-06,0.0,1.294450512229811e-06,5.597623836669453e-07,0.0,0.0,0.0001116970426637642,0.0132994241321051,3.755096177571535e-07,0.0,0.0,0.0,50533.0,0.0,4255.0,1759.0,0.0,2.6,392.0,890.0,693.0,2570.0,8463.0,5520.0,0.0,0.0,376.0,5861.0,448.0,2113.0,0.0,2428.0
7.743457727173691e-06,1.4044506662030717e-05,4.080498557211627e-05,5.617802664812285e-06,5.02565589744018e-05,1.5562831706574576e-06,5.23822140367632e-06,1.2526181617486852e-06,1.7460738012254402e-06,0.0,8.350787744991235e-07,0.0,0.0,0.0,1.2180994068778692e-06,0.0050254352075392,2.7314956396655248e-06,0.0,0.0,0.0,61735.0,0.0,7069.0,14598.0,0.0,2.0,898.0,1432.0,0.0,10772.0,10398.0,11992.0,0.0,0.0,453.0,6751.0,366.0,2144.0,0.0,505.0
6.8323396769843016e-06,3.207671209851785e-07,5.3728492765017394e-05,6.992723237476891e-06,0.0002339675380465892,2.854827376768089e-06,0.0,1.3472219081377496e-06,0.0,8.019178024629462e-07,3.528438330836964e-07,6.447419131802087e-06,3.528438330836964e-07,7.056876661673927e-07,1.2756272760455604e-06,0.0050846199502396,4.160974686148613e-06,6.681857160238649e-07,90.13430897,82.39138444,2409.874967,77.76445289,0.0,657.8879962999998,21.35878007,46.10024308,98.8137484,64.74261612,0.0,323.9398751,0.0,292.1700461000001,73420.85083,7.732398792000001,0.0,0.0,118.7524432,86.20098433,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.053036081082607e-06,0.0,0.0,2.6396178185347803e-06,2.9329086872608677e-06,0.0,0.0,1.8976885611128912e-06,3.131186125836271e-05,1.7621393781762565e-06,0.0,0.0,0.0,21356.0,0.0,1266.0,11486.0,0.0,2.8,386.0,445.0,511.0,3150.0,2605.0,5325.0,0.0,0.0,234.0,1220.0,1159.0,428.0,0.0,1247.0
0.0,0.0,5.00224670352637e-07,0.0,1.917527903018442e-06,0.0,0.0,2.862396724795645e-06,0.0,0.0,0.0,3.0569285410438925e-07,0.0,0.0,2.7769209613614096e-06,6.416574648582674e-06,1.806346644769072e-06,0.0,0.0,0.0,19170.0,0.0,928.0,9344.0,11.0,29.0,735.0,645.0,816.0,3001.0,1980.0,3481.0,0.0,0.0,204.0,827.0,576.0,0.0,0.0,1201.0
6.153029264432913e-05,4.0821550083646935e-05,0.0001469724786770719,2.726402797557441e-05,0.0003231457742023,6.331809775748155e-06,1.5270835341510256e-05,6.68937079837864e-05,7.374696091753734e-06,0.0,9.683944362908945e-07,1.8622969928671045e-06,0.0,0.0,6.482728041689861e-05,0.0232996320510405,3.3929645652497045e-06,0.0,0.0,0.0,6596.0,0.0,0.0,2567.0,0.0,0.0,519.0,317.0,921.0,300.0,648.0,1514.0,0.0,0.0,180.0,536.0,102.0,127.0,0.0,0.0
1.5782614527170344e-05,3.284859044322824e-05,0.00013701930743484564,1.818550393615129e-05,0.0003582216608684217,1.1222585762399674e-05,7.700168333325324e-06,4.095834219853896e-06,2.348278286049567e-06,0.0,2.730556146569264e-07,1.6383336879415582e-06,0.0,0.0,3.979780275269728e-06,0.0197368447235396,7.322795706496298e-06,0.0,0.0,0.0,31797.0,0.0,3331.0,11775.0,0.0,2.5,531.0,363.0,599.0,3314.0,3736.0,8166.0,0.0,0.0,138.0,2202.0,1721.0,874.0,0.0,440.0
2.5750846463656867e-05,0.0,8.397015151192456e-07,0.0,7.022958126451873e-06,0.0,4.325735077887023e-07,4.834645087050203e-07,0.0,0.0,0.0,4.580190082468613e-07,0.0,0.0,4.7094973806271307e-07,5.884393042952004e-05,7.113819727578876e-06,0.0,0.0,0.0,58388.0,0.0,6938.0,10853.0,0.0,11.0,378.0,1534.0,890.0,3158.0,10462.0,14711.0,0.0,0.0,443.0,2685.0,1502.0,1327.0,0.0,901.0
1.707808595711687e-05,1.922698419013157e-06,9.20350493218798e-05,9.72659200206656e-06,0.0005136149526672648,3.4212721867734125e-06,1.6399486515112229e-06,1.0461741397571593e-06,0.0,9.330742327563852e-07,0.0,6.588069582795084e-06,3.392997210023219e-07,5.654995350038698e-07,9.95058378730407e-07,0.0146437631838511,6.104817620859522e-06,5.378693939083279e-07,40.22849354,97.71053807,3170.578529,120.5754281,0.0,1085.816181,10.48155931,27.54015206,299.2931423,106.5313353,0.0,181.1686766,262.0701259,139.0024668,60909.44569,15.2231912,28.76198063,491.95703889999993,82.95921565,33.22059333,0.0,0.0
1.1160749275021553e-05,1.348068030409907e-06,4.586566345324869e-05,8.057057763147582e-06,0.0002437181597303864,2.57073438357238e-06,2.131828513206364e-06,1.8339995297437104e-05,0.0,5.016067089897328e-07,0.0,1.6615722235284895e-06,0.0,4.0755545105415785e-07,1.776813189263043e-05,0.0087784898327104,5.163388755123372e-06,3.9484737539178733e-07,28.55127701,29.62104163,1593.125572,0.0,0.0,1342.296375,7.758629301,9.949256195,519.0056446000001,153.3870151,0.0,544.3331598999998,0.0,384.5476741000001,73479.55288999999,15.52401386,16.02990465,458.8107404,105.0067244,0.0,0.0,0.0
2.0537096764975183e-05,3.740978478626639e-05,1.123934323622477e-05,3.773794079316346e-06,0.0003828213283793444,6.836583477022366e-07,1.731022936382063e-05,3.7546516455806834e-05,6.836583477022366e-06,6.836583477022366e-07,0.0,2.7072870569008568e-06,4.10195008621342e-07,6.289656798860577e-07,3.628097541124935e-05,0.0007505379057579863,5.549165940540687e-06,6.077657934877895e-07,41.53502892,0.0,1559.141945,57.90237376,0.0,2693.088253,14.98516235,8.175589468,0.0,0.0,0.0,211.6988359,0.0,132.1963231,0.0,18.09709829,21.68011598,363.0656282,57.86456461,0.0,0.0,38.34064174
4.817115570267722e-06,2.953559911696997e-05,9.212294010293016e-06,4.922599852828329e-06,7.559706916843505e-06,4.922599852828329e-07,2.3558156438535573e-06,2.39097707137376e-06,0.0,5.977442678434399e-07,0.0,6.012604105954602e-06,0.0,7.735514054444517e-07,2.2999325071276767e-06,0.0005234714031296332,8.015941238077344e-06,7.779183479990672e-07,12.56723162,0.0,1197.913076,0.0,208.8779966,949.363113,1.39140776,0.0,412.7863813,0.0,0.0,346.21018,252.3883937,319.0872597,671.0182139,35.18333846,0.0,872.3598962000003,133.97347720000002,0.0,0.0,671.4762096
2.7919185087797053e-05,0.00010988704899940634,0.00010350923981851098,1.9881843926158507e-05,0.0007483838436296554,6.475428709174374e-06,2.46977406545897e-05,0.00020545656718455775,1.89056486433684e-05,9.111155972707662e-07,0.0,7.809562262320854e-07,0.0,0.0,0.00019829655906790944,0.0158121249081143,1.6645102360784289e-06,0.0,23.87648152,0.0,1091.02931,42.35449689,0.0,1355.636415,11.36661286,7.946052827999999,0.0,316.0585139,0.0,404.9946383,0.0,99.95075904,0.0,29.46271795,0.0,136.6065618,15.76434687,0.0,0.0,46.6886464
5.621436828843384e-06,1.3186086388644977e-06,3.296521597161244e-05,6.48894251230687e-06,9.858334586879046e-05,2.35961545902068e-06,0.0,1.9085125036196674e-06,0.0,1.0757070474947216e-06,0.0,1.283908411525958e-06,0.0,4.164027280624729e-07,1.8680950325077407e-06,0.0058306302847347,1.2567184764142985e-06,4.075843707289616e-07,48.04718735,78.39199688,1834.913053,164.0530915,0.0,949.0764394,11.30871021,47.5106491,0.0,55.45342528,0.0,353.50562180000014,0.0,217.4430566,0.0,5.828570207,23.82365657,973.9826657,81.21366883,0.0,0.0,13.73587355
1.039766515767862e-06,4.37419016978204e-06,6.8481173969538494e-06,1.4700147291890464e-06,2.4237316022726717e-05,6.812263379168751e-07,1.1831825869082568e-06,5.019562489913817e-07,1.290744640263553e-06,2.509781244956908e-06,0.0,4.983708472128718e-06,5.019562489913817e-07,6.095183023466777e-07,4.6790619697306804e-07,0.0005223170033067933,7.987827219754518e-06,5.68171810610154e-07,62.36821147,72.8555317,2643.502083,97.94979366,0.0,1510.4500039999998,11.15593311,13.1004144,284.5980106,150.05661809999995,0.0,213.04698540000004,0.0,325.1702759,747.2473363,9.045332067,23.75832684,731.3809152000001,56.46995124,0.0,0.0,777.7693162
3.348156949460722e-06,3.592293393692233e-06,1.14395362439908e-05,1.2241698846465763e-05,4.324702726386766e-05,2.406487807424894e-06,2.0577214585227357e-06,3.1981874194327934e-05,2.7552541563270524e-06,0.0,3.836429837923744e-07,2.7552541563270524e-06,0.0,0.0,3.113477459611542e-05,0.0004575148175383374,3.4631919398078228e-06,0.0,0.0,0.0,29100.0,0.0,3108.0,9351.0,0.0,0.0,840.0,664.0,0.0,7055.0,1194.0,7039.0,0.0,0.0,280.0,2920.0,910.0,614.0,0.0,0.0
2.4220983842978423e-06,9.24221751903124e-07,0.00016132450028046944,1.0835703298174558e-06,4.9621147162522895e-05,1.3703977700632528e-06,6.373943116573268e-07,1.3895195994129726e-05,2.00779208172058e-06,0.0,1.7209646414747826e-06,2.294619521966377e-06,0.0,0.0,1.3029073391126836e-05,0.0033719002870669,5.976639170241668e-07,0.0,0.0,0.0,70386.0,0.0,3317.0,31731.0,0.0,4.3,205.0,596.0,0.0,15815.0,0.0,19035.0,0.0,0.0,198.0,9625.0,1303.0,3023.0,0.0,1177.0
6.81274973411541e-07,1.0219124601173115e-06,8.515937167644263e-07,4.087649840469246e-07,5.961156017350983e-06,5.790837273998099e-07,0.0,1.1820120788690236e-05,0.0,1.2603587008113508e-06,0.0,4.3260960811632855e-06,4.768924813880787e-07,5.790837273998099e-07,1.1428784853717976e-05,8.579822635139864e-05,1.1198232997879285e-06,1.5479910320597835e-06,36.34112068,17.93211766,5255.2774100000015,55.43808743,0.0,3832.069077,10.76173853,16.82326612,0.0,80.54998452,0.0,686.4546475999998,0.0,982.48136,96.35880785,6.279743615,15.94697896,462.1526532,78.7402435,0.0,0.0,103.5850786
1.7784607691152503e-05,1.4449993749061408e-05,0.00014093131555258678,1.02378498222095e-05,0.000580866347912675,3.919633931931637e-06,1.3455459766332486e-06,2.0534201643403056e-05,6.435219888245972e-07,0.0,0.0,2.9250999492027143e-06,0.0,0.0,1.9419036642062395e-05,0.0127071868748114,1.825721393698174e-06,0.0,7.4,0.0,4194.0,0.0,0.0,1481.0,2.7,5.1,136.0,0.0,0.0,1029.0,470.0,1242.0,0.0,0.0,0.0,75.0,111.0,0.0,0.0,0.0
0.0,4.153039107763634e-07,5.335057930742515e-06,5.11143274801678e-07,7.283791665923911e-06,0.0,0.0,6.069826388269927e-07,0.0,0.0,0.0,1.9167872805062924e-06,0.0,0.0,5.66050293508994e-07,0.00015837491369967432,1.4002296734169851e-06,0.0,0.0,0.0,34636.0,0.0,5020.0,654.0,0.0,1.9,375.0,1173.0,0.0,863.0,5341.0,6304.0,0.0,0.0,344.0,7851.0,520.0,1208.0,0.0,1992.0
3.747033201136338e-05,3.9342013629952544e-05,0.00021682147063970116,2.833212175589866e-05,0.0010057169230552,1.2367778538520527e-05,1.6257940334019567e-05,0.00015997372893000291,7.780323590998078e-06,0.0,0.0,3.302967562216165e-06,0.0,0.0,0.0001536586787066825,0.0268366169019117,8.460216308695526e-07,0.0,0.0,0.0,19442.0,0.0,2209.0,5670.0,0.0,0.0,623.0,385.0,527.0,1082.0,3053.0,3708.0,0.0,0.0,167.0,1296.0,392.0,386.0,0.0,359.0
1.0405114624634544e-06,1.8445430470943051e-06,3.807326033104913e-06,2.83775853399124e-07,4.89986306869154e-05,2.83775853399124e-07,3.783678045321652e-07,1.3242873158625783e-06,2.364798778326033e-07,0.0,0.0,3.6417901186220906e-06,0.0,0.0,1.208588210558684e-06,0.00016959082426018106,8.84859225587608e-07,0.0,0.0,0.0,53158.0,0.0,2280.0,25604.0,0.0,2.5,142.0,453.0,0.0,18365.0,1238.0,18214.0,0.0,19.0,127.0,2646.0,2072.0,1343.0,0.0,405.0
2.698461159348503e-07,4.587383970892455e-07,1.3492305796742516e-06,3.5079995071530537e-07,2.0994027819731357e-05,0.0,0.0,1.2412921333003111e-06,0.0,0.0,0.0,7.906491196891115e-06,0.0,0.0,1.2071052207641937e-06,0.00011013523068581132,1.4695193991911923e-06,0.0,51.0,0.0,5284.0,103.0,0.0,1453.0,20.0,52.0,371.0,401.0,0.0,1172.0,0.0,1552.0,0.0,0.0,417.0,2318.0,259.0,0.0,0.0,0.0
3.640125098965901e-06,5.852750159121645e-06,1.2383562836678114e-05,3.747187601876663e-06,7.797718962000484e-05,5.353125145538089e-07,2.7122500737392987e-06,3.4723938444057075e-05,8.921875242563483e-07,3.925625106727933e-07,0.0,4.99625013583555e-07,0.0,0.0,3.357084562855491e-05,0.0012106895920924,7.59053035794664e-07,0.0,18.03340793,15.44070027,1330.566603,60.93057148,0.0,931.8678782,7.420160741,29.86098799,221.2946184,93.25577667,0.0,208.6104721,0.0,201.321585,31846.30599,20.3438425,0.0,237.5425693,44.94769474,0.0,0.0,0.0
1.0634722795315617e-06,1.5468687702277265e-06,7.412079524007854e-06,3.254869704020841e-06,3.925179504452855e-05,1.3535101739492605e-06,6.12302221548475e-07,2.255850289915434e-06,0.0,5.478493561223197e-07,0.0,5.1562292340924204e-06,0.0,0.0,2.151962359104108e-06,0.0031250182532521,6.886279549133143e-06,0.0,50.38993667,54.85035736,6861.955367000001,0.0,0.0,2009.421876,8.567705972,61.31778617,196.1793083,0.0,0.0,589.3208647000001,0.0,1270.122741,87451.37898,51.12485818,0.0,246.776131,62.60015451,0.0,0.0,0.0
1.9437029887784664e-06,0.0,1.1494657330189897e-05,0.0,2.335794798583778e-05,0.0,0.0,2.044239350267008e-06,0.0,6.367302894274287e-07,4.356575664503459e-07,2.714481760190617e-06,0.0,0.0,1.9391727908498512e-06,0.0003531837656777352,3.2107615061612286e-06,0.0,37.90475553,79.15714855,6227.572407,136.63671019999998,0.0,1247.883337,8.24411232,86.72597203,222.5719047,207.7579828,0.0,1731.4855510000002,0.0,2564.863482,57901.10684,21.95190683,31.7676947,853.115202,372.7674386000001,248.9177063,0.0,0.0
0.0,0.0,4.898056487921017e-07,0.0,5.597778843338305e-07,0.0,0.0,1.2315113455344273e-05,0.0,1.3294724752928474e-06,7.347084731881524e-07,1.5148988994784286e-05,3.498611777086441e-07,2.798889421669153e-07,1.1610969007767326e-05,3.28702574325004e-05,3.842834913082084e-06,2.638856592674392e-07,31.53981489,71.98226789,11307.4931,128.8249645,0.0,1285.8871800000004,6.480180736,10.31010676,378.3857772,0.0,0.0,91.18238033,0.0,318.0689097,64676.20194,10.96721269,37.27685848,1262.965143,58.03999255,280.2772444,0.0,0.0
8.058288813198481e-06,1.2283976849387928e-05,2.378177918041503e-05,6.453182504878458e-06,0.00012198807943232172,1.8344072095085973e-06,4.094658949795976e-06,1.4740772219265514e-06,2.030950839098804e-06,0.0,0.0,3.373998974631885e-06,0.0,0.0,1.3554091124696796e-06,0.0036023762189194,2.9517798449339686e-06,0.0,8.1,0.0,18320.0,0.0,1134.0,4379.0,0.0,2.2,214.0,321.0,0.0,2861.0,0.0,2267.0,0.0,0.0,135.0,945.0,50.0,135.0,0.0,714.0
2.564045327494952e-05,2.4675165622245536e-05,5.8550729184325904e-05,9.924363679362814e-06,0.00021721988709754293,4.0119768065509244e-06,5.3392473290189e-06,0.00013161093839835853,4.615281589490914e-06,0.0,3.016523914699944e-07,6.334700220869881e-07,0.0,0.0,0.00012695008999257068,0.0096369463111687,2.909697226508611e-07,0.0,0.0,0.0,32236.0,0.0,5032.0,11832.0,0.0,0.0,0.0,981.0,338.0,3644.0,8943.0,6871.0,0.0,0.0,386.0,2041.0,301.0,781.0,0.0,339.0
1.94823600754712e-05,6.048345795661105e-06,5.6471489891147405e-05,4.315905040119985e-06,0.0001698703751354267,2.5226768896475964e-06,2.3403147048537942e-06,7.719999156270958e-06,1.0333857138315457e-06,3.6472436958760446e-07,0.0,6.078739493126739e-07,0.0,0.0,7.53363545782051e-06,0.0061324385826301,1.5719790522223895e-06,0.0,32.49291914,0.0,2820.352939,72.81876849,0.0,1636.633986,18.29946124,51.67350655,379.3726881,158.9083213,0.0,323.9412373,0.0,307.6799447,35559.19073,31.62110571,33.07734624,300.0580631,95.80572927,0.0,0.0,0.0
